MCS,class,num,smarts
N(C1=N\C(N(S1)[H])=C(/N=O)C(=O)N(C4(C3(SC(C(\C(=C\2C(C(N(C1(C(C(N(C1([H])[H])[H])([H])[H])([H])[H])[H])C2=O)([H])[H])([H])[H])[H])=C(N3C4=O)C(O)=O)([H])[H])[H])[H])[H])([H])[H],1229,1,N(C1=N\C(N(S1)[H])=C(/N=O)C(=O)N(C4(C3(SC(C(\C(=C\2C(C(N(C1(C(C(N(C1([H])[H])[H])([H])[H])([H])[H])[H])C2=O)([H])[H])([H])[H])[H])=C(N3C4=O)C(O)=O)([H])[H])[H])[H])[H])([H])[H]
O=C2N1C(=C(C(S[C@@]1([C@@]2(N(C(=O)C(n1nnnc1[H])([H])[H])[H])[H])[H])([H])[H])C(Sc1nnc(s1)C([H])([H])[H])([H])[H])C(=O)O,1226,1,O=C2N1C(=C(C(S[C@@]1([C@@]2(N(C(=O)C(n1nnnc1[H])([H])[H])[H])[H])[H])([H])[H])C(Sc1nnc(s1)C([H])([H])[H])([H])[H])C(=O)O
O=C4N3C(=C(Sc2nc(c1c(c([n+](c(c1[H])[H])C([H])([H])[H])[H])[H])c(s2)[H])C(S[C@@]3([C@@]4(N(C(=O)\C(=N/OC(C([H])([H])[H])([H])[H])c1nc(sn1)N(P(=O)(O)O[H])[H])[H])[H])[H])([H])[H])C(O)=O,1223,1,O=C4N3C(=C(Sc2nc(c1c(c([n+](c(c1[H])[H])C([H])([H])[H])[H])[H])c(s2)[H])C(S[C@@]3([C@@]4(N(C(=O)\C(=N/OC(C([H])([H])[H])([H])[H])c1nc(sn1)N(P(=O)(O)O[H])[H])[H])[H])[H])([H])[H])C(O)=O
C(C(C([H])([H])[H])(C(=O)O)O\N=C(\c1nc(sn1)N([H])[H])C(=O)N([C@@]1([C@@]2(N(C1=O)C(=C(C(S2)([H])[H])C([n+]1c(c(c(n1C([H])([H])[H])N([H])[H])N(C(=O)N(C(C(N([H])[H])([H])[H])([H])[H])[H])[H])[H])([H])[H])C(=O)O)[H])[H])[H])([H])([H])[H],1222,1,C(C(C([H])([H])[H])(C(=O)O)O\N=C(\c1nc(sn1)N([H])[H])C(=O)N([C@@]1([C@@]2(N(C1=O)C(=C(C(S2)([H])[H])C([n+]1c(c(c(n1C([H])([H])[H])N([H])[H])N(C(=O)N(C(C(N([H])[H])([H])[H])([H])[H])[H])[H])[H])([H])[H])C(=O)O)[H])[H])[H])([H])([H])[H]
[H][C@]12SC(C([H])([H])[H])(C([H])([H])[H])[C@@](N1C(=O)[C@]2(N(C(=O)[C@](N([H])[H])(c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])[H])[H])(C(=O)OC(OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H],1217,1,[H][C@]12SC(C([H])([H])[H])(C([H])([H])[H])[C@@](N1C(=O)[C@]2(N(C(=O)[C@](N([H])[H])(c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])[H])[H])(C(=O)OC(OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H]
C(C1=C(N2C(SC1([H])[H])(C(N(C(=O)C(N([H])[H])(C1=C(C(C(=C(C1([H])[H])[H])[H])([H])[H])[H])[H])[H])(C2=O)[H])[H])C(O)=O)([H])([H])[H],1213,1,C(C1=C(N2C(SC1([H])[H])(C(N(C(=O)C(N([H])[H])(C1=C(C(C(=C(C1([H])[H])[H])[H])([H])[H])[H])[H])[H])(C2=O)[H])[H])C(O)=O)([H])([H])[H]
C(C(O[H])(C2(C1(SC(SC(C(OC(N([H])[H])=O)([H])[H])([H])[H])=C(N1C2=O)C(O)=O)[H])[H])[H])([H])([H])[H],1210,1,C(C(O[H])(C2(C1(SC(SC(C(OC(N([H])[H])=O)([H])[H])([H])[H])=C(N1C2=O)C(O)=O)[H])[H])[H])([H])([H])[H]
C([C@](O[H])([C@@]3([C@]2(C(C(S[C@@]1(C(C(N(C1([H])[H])\C(C([H])([H])[H])=N\[H])([H])[H])([H])[H])[H])=C(N2C3=O)C(O)=O)([H])[H])[H])[H])[H])([H])([H])[H],1209,1,C([C@](O[H])([C@@]3([C@]2(C(C(S[C@@]1(C(C(N(C1([H])[H])\C(C([H])([H])[H])=N\[H])([H])[H])([H])[H])[H])=C(N2C3=O)C(O)=O)([H])[H])[H])[H])[H])([H])([H])[H]
O=C(O)C1=C(SC(C(\N=C(\N([H])[H])[H])([H])[H])([H])[H])C([C@]2(N1C(=O)[C@]2([C@](O[H])(C([H])([H])[H])[H])[H])[H])([H])[H],1208,1,O=C(O)C1=C(SC(C(\N=C(\N([H])[H])[H])([H])[H])([H])[H])C([C@]2(N1C(=O)[C@]2([C@](O[H])(C([H])([H])[H])[H])[H])[H])([H])[H]
C(C(O[H])(C3(C2(C(C([H])([H])[H])(C(SC1(C(C(N(C([H])([H])[H])C1([H])[H])(C(=O)N1C(C(C(C1([H])[H])(N(C(=O)C(\N=C(\N([H])[H])N([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])=C(N2C3=O)C(O)=O)[H])[H])[H])[H])([H])([H])[H],1207,1,C(C(O[H])(C3(C2(C(C([H])([H])[H])(C(SC1(C(C(N(C([H])([H])[H])C1([H])[H])(C(=O)N1C(C(C(C1([H])[H])(N(C(=O)C(\N=C(\N([H])[H])N([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])=C(N2C3=O)C(O)=O)[H])[H])[H])[H])([H])([H])[H]
C(C(C([H])([H])[H])([C@]1(C(=O)N([C@](C(=O)N(C(C(=O)N([C@](C(=O)N([C@@](C(=O)N1C([H])([H])[H])(C(c1c(c(c(c(c1[H])[H])[H])[H])[H])([H])[H])[H])[H])(C(C(=O)O)([H])[H])[H])[H])([H])[H])[H])(C(C(C(\N=C(\N([H])[H])N([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])([H])([H])[H],1159,1,C(C(C([H])([H])[H])([C@]1(C(=O)N([C@](C(=O)N(C(C(=O)N([C@](C(=O)N([C@@](C(=O)N1C([H])([H])[H])(C(c1c(c(c(c(c1[H])[H])[H])[H])[H])([H])[H])[H])[H])(C(C(=O)O)([H])[H])[H])[H])([H])[H])[H])(C(C(C(\N=C(\N([H])[H])N([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])([H])([H])[H]
N(\C(N([H])[H])=N\C(C(C(C(C3(N(C(=O)C(C(SSC(C(N(C(=O)C1(C(C(C(N1C(=O)C(C(c1c(n(c2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])([H])[H])(N(C(=O)C(C(C(O)=O)([H])[H])(N(C(=O)C(N(C3=O)[H])([H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])(C(N([H])[H])=O)[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H],1158,1,N(\C(N([H])[H])=N\C(C(C(C(C3(N(C(=O)C(C(SSC(C(N(C(=O)C1(C(C(C(N1C(=O)C(C(c1c(n(c2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])([H])[H])(N(C(=O)C(C(C(O)=O)([H])[H])(N(C(=O)C(N(C3=O)[H])([H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])(C(N([H])[H])=O)[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
N(C(C(C(C([C@@]3(N(C(=O)[C@@](C(c1c(n(c2c1c(c(c(c2[H])[H])[H])[H])[H])[H])([H])[H])(N(C(=O)[C@](N(C(=O)[C@@]1(C([C@](C(N1C(=O)[C@](C(c1c(c(c(c(c1[H])[H])[H])[H])[H])([H])[H])(N(C(=O)[C@](C(c2c(c(c(OC(c1c(c(c(c(c1[H])[H])[H])[H])[H])([H])[H])c(c2[H])[H])[H])[H])([H])[H])(N(C3=O)[H])[H])[H])[H])([H])[H])(OC(=O)N(C(C(N([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])[H])(c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H],1157,1,N(C(C(C(C([C@@]3(N(C(=O)[C@@](C(c1c(n(c2c1c(c(c(c2[H])[H])[H])[H])[H])[H])([H])[H])(N(C(=O)[C@](N(C(=O)[C@@]1(C([C@](C(N1C(=O)[C@](C(c1c(c(c(c(c1[H])[H])[H])[H])[H])([H])[H])(N(C(=O)[C@](C(c2c(c(c(OC(c1c(c(c(c(c1[H])[H])[H])[H])[H])([H])[H])c(c2[H])[H])[H])[H])([H])[H])(N(C3=O)[H])[H])[H])[H])([H])[H])(OC(=O)N(C(C(N([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])[H])(c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
C(C([C@](C([H])([H])[H])([C@](N([H])[H])(C1=N[C@](C(S1)([H])[H])(C(=O)N([C@@](C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])(C(=O)N([C@](C(C(C(O)=O)([H])[H])([H])[H])(C(=O)N([C@@]([C@@](C([H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])(C(=O)N([C@]2(C(C(C(C(N(C(=O)[C@](C(C(N([H])[H])=O)([H])[H])(N(C(=O)[C@@](C(C(O)=O)([H])[H])(N(C(=O)[C@](C(c1c(n(c(n1)[H])[H])[H])([H])[H])(N(C(=O)[C@@](C(c1c(c(c(c(c1[H])[H])[H])[H])[H])([H])[H])(N(C(=O)[C@](N(C(=O)[C@@](C(C(C(N([H])[H])([H])[H])([H])[H])([H])[H])(N(C2=O)[H])[H])[H])([C@](C([H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],1155,1,C(C([C@](C([H])([H])[H])([C@](N([H])[H])(C1=N[C@](C(S1)([H])[H])(C(=O)N([C@@](C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])(C(=O)N([C@](C(C(C(O)=O)([H])[H])([H])[H])(C(=O)N([C@@]([C@@](C([H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])(C(=O)N([C@]2(C(C(C(C(N(C(=O)[C@](C(C(N([H])[H])=O)([H])[H])(N(C(=O)[C@@](C(C(O)=O)([H])[H])(N(C(=O)[C@](C(c1c(n(c(n1)[H])[H])[H])([H])[H])(N(C(=O)[C@@](C(c1c(c(c(c(c1[H])[H])[H])[H])[H])([H])[H])(N(C(=O)[C@](N(C(=O)[C@@](C(C(C(N([H])[H])([H])[H])([H])[H])([H])[H])(N(C2=O)[H])[H])[H])([C@](C([H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H]
OC(=O)C([Cl])([Cl])[H],1108,1,OC(=O)C([Cl])([Cl])[H]
C(C(C([H])([H])[H])(S[H])C(N([H])[H])(C(O)=O)[H])([H])([H])[H],1107,1,C(C(C([H])([H])[H])(S[H])C(N([H])[H])(C(O)=O)[H])([H])([H])[H]
C(C(=O)N(C(C(S[H])([H])[H])(C(O)=O)[H])[H])([H])([H])[H],1106,1,C(C(=O)N(C(C(S[H])([H])[H])(C(O)=O)[H])[H])([H])([H])[H]
OC(=O)C(S[H])(C(S[H])(C(O)=O)[H])[H],1105,1,OC(=O)C(S[H])(C(S[H])(C(O)=O)[H])[H]
C(C(=O)O)(C(C(C(=O)O[H])([H])[H])(C(=O)O)O[H])([H])[H],1103,1,C(C(=O)O)(C(C(C(=O)O[H])([H])[H])(C(=O)O)O[H])([H])[H]
C(C(C(C(=O)O)([H])[H])([H])[H])([H])([H])[H],1102,1,C(C(C(C(=O)O)([H])[H])([H])[H])([H])([H])[H]
N(C(C(=O)C(C(C(O)=O)([H])[H])([H])[H])([H])[H])([H])[H],1100,1,N(C(C(=O)C(C(C(O)=O)([H])[H])([H])[H])([H])[H])([H])[H]
O=C(O)C(C(C(\C(=C(\[H])[H])[H])(N([H])[H])[H])([H])[H])([H])[H],1099,1,O=C(O)C(C(C(\C(=C(\[H])[H])[H])(N([H])[H])[H])([H])[H])([H])[H]
O=C(N([H])[H])C(C(C(N([H])[H])(C(=O)O)[H])([H])[H])([H])[H],1098,1,O=C(N([H])[H])C(C(C(N([H])[H])(C(=O)O)[H])([H])[H])([H])[H]
N(C(=O)N([C@](C(C(C(O)=O)([H])[H])([H])[H])(C(O)=O)[H])[H])([H])[H],1097,1,N(C(=O)N([C@](C(C(C(O)=O)([H])[H])([H])[H])(C(O)=O)[H])[H])([H])[H]
C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])(C(O)=O)[H])([H])[H])([H])[H])([H])([H])[H],1096,1,C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])(C(O)=O)[H])([H])[H])([H])[H])([H])([H])[H]
O=C(O)C([C@](C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])(C(N([H])[H])([H])[H])[H])([H])[H],1095,1,O=C(O)C([C@](C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])(C(N([H])[H])([H])[H])[H])([H])[H]
C(C(=O)O[C@@](C(C(O)=O)([H])[H])(C([N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])([H])([H])[H],1094,1,C(C(=O)O[C@@](C(C(O)=O)([H])[H])(C([N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])([H])([H])[H]
OC(=O)C(N(C(C(N(C(C(N(C(C(O)=O)([H])[H])C(C(OC(c1c(c(c(c(c1[H])[H])[H])[H])[H])([H])[H])([H])[H])(C(O)=O)[H])([H])[H])([H])[H])C(C(O)=O)([H])[H])([H])[H])([H])[H])C(C(O)=O)([H])[H])([H])[H],1092,1,OC(=O)C(N(C(C(N(C(C(N(C(C(O)=O)([H])[H])C(C(OC(c1c(c(c(c(c1[H])[H])[H])[H])[H])([H])[H])([H])[H])(C(O)=O)[H])([H])[H])([H])[H])C(C(O)=O)([H])[H])([H])[H])([H])[H])C(C(O)=O)([H])[H])([H])[H]
C([C@](O[H])(C(=O)N(c1c(I)c(C(=O)N(C(C(O[H])([H])[H])(C(O[H])([H])[H])[H])[H])c(I)c(C(=O)N(C(C(O[H])([H])[H])(C(O[H])([H])[H])[H])[H])c1I)[H])[H])([H])([H])[H],1087,1,C([C@](O[H])(C(=O)N(c1c(I)c(C(=O)N(C(C(O[H])([H])[H])(C(O[H])([H])[H])[H])[H])c(I)c(C(=O)N(C(C(O[H])([H])[H])(C(O[H])([H])[H])[H])[H])c1I)[H])[H])([H])([H])[H]
C(N(C(C(C(O[H])([H])[H])(O[H])[H])([H])[H])C(=O)c1c(c(c(c(c1I)N(C(=O)C(OC([H])([H])[H])([H])[H])[H])I)C(=O)N(C(C(C(O[H])([H])[H])(O[H])[H])([H])[H])[H])I)([H])([H])[H],1086,1,C(N(C(C(C(O[H])([H])[H])(O[H])[H])([H])[H])C(=O)c1c(c(c(c(c1I)N(C(=O)C(OC([H])([H])[H])([H])[H])[H])I)C(=O)N(C(C(C(O[H])([H])[H])(O[H])[H])([H])[H])[H])I)([H])([H])[H]
C(Oc1c(c(c(c(c1[H])[H])S(=O)(=O)Nc1c(nc(c(c1[H])[H])[H])N(c1c(c(c(c(c1[H])[H])O[H])[H])[H])[H])[H])[H])([H])([H])[H],1083,1,C(Oc1c(c(c(c(c1[H])[H])S(=O)(=O)Nc1c(nc(c(c1[H])[H])[H])N(c1c(c(c(c(c1[H])[H])O[H])[H])[H])[H])[H])[H])([H])([H])[H]
c1(c(c2c(c(c1[H])NS(=O)(=O)c1c(c(c(c(c1[H])[H])S(=O)(=O)N[H])[H])[H])n(c(c2[Cl])[H])[H])[H])[H],1082,1,c1(c(c2c(c(c1[H])NS(=O)(=O)c1c(c(c(c(c1[H])[H])S(=O)(=O)N[H])[H])[H])n(c(c2[Cl])[H])[H])[H])[H]
O=S(=O)(c1c(c(c(N([H])[H])c(c1[H])[H])[H])[H])c1c(c(c(N([H])[H])c(c1[H])[H])[H])[H],1081,1,O=S(=O)(c1c(c(c(N([H])[H])c(c1[H])[H])[H])[H])c1c(c(c(N([H])[H])c(c1[H])[H])[H])[H]
OS(=O)C(N(c1c(c(c(c(c1[H])[H])S(=O)(=O)c1c(c(c(N(C(S(O)=O)([H])[H])[H])c(c1[H])[H])[H])[H])[H])[H])[H])([H])[H],1080,1,OS(=O)C(N(c1c(c(c(c(c1[H])[H])S(=O)(=O)c1c(c(c(N(C(S(O)=O)([H])[H])[H])c(c1[H])[H])[H])[H])[H])[H])[H])([H])[H]
O=S(=O)(c1c(c(c(N([H])[H])c(c1[H])[H])[H])[H])NC(=O)C([H])([H])[H],1079,1,O=S(=O)(c1c(c(c(N([H])[H])c(c1[H])[H])[H])[H])NC(=O)C([H])([H])[H]
C(C1(OC(C(O1)(C(C(S(=O)(=O)c1c(c(c(c(c1[H])[H])Oc1c(c(c(c(c1[H])[H])OC(F)(F)F)[H])[H])[H])[H])([H])[H])(N(C(=O)[H])O[H])[H])[H])([H])[H])C([H])([H])[H])([H])([H])[H],1075,1,C(C1(OC(C(O1)(C(C(S(=O)(=O)c1c(c(c(c(c1[H])[H])Oc1c(c(c(c(c1[H])[H])OC(F)(F)F)[H])[H])[H])[H])([H])[H])(N(C(=O)[H])O[H])[H])[H])([H])[H])C([H])([H])[H])([H])([H])[H]
C(C1(OC(C(N(O[H])[H])([H])[H])(C(=S)N(C1(C([H])([H])[H])[H])S(=O)(=O)c2c(c(c(Oc1c(c(nc(c1[H])[H])[H])[H])c(c2[H])[H])[H])[H])[H])[H])([H])([H])[H],1074,1,C(C1(OC(C(N(O[H])[H])([H])[H])(C(=S)N(C1(C([H])([H])[H])[H])S(=O)(=O)c2c(c(c(Oc1c(c(nc(c1[H])[H])[H])[H])c(c2[H])[H])[H])[H])[H])[H])([H])([H])[H]
[H]C12C(C(C(C([H])([H])[H])(C(O[H])(C1(N(C(=O)NS(=O)(=O)c1c(c(c(C([H])([H])[H])c(c1[H])[H])[H])[H])[H])[H])[H])C2(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H],1073,1,[H]C12C(C(C(C([H])([H])[H])(C(O[H])(C1(N(C(=O)NS(=O)(=O)c1c(c(c(C([H])([H])[H])c(c1[H])[H])[H])[H])[H])[H])[H])C2(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H]
C(C(C2=C(C([H])([H])[H])C(N(C(=O)N(C(C(c1c(c(c(c(c1[H])[H])S(=O)(=O)NC(=O)N(C1(C(C(C(C([H])([H])[H])(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])C2=O)([H])[H])([H])[H])([H])([H])[H],1070,1,C(C(C2=C(C([H])([H])[H])C(N(C(=O)N(C(C(c1c(c(c(c(c1[H])[H])S(=O)(=O)NC(=O)N(C1(C(C(C(C([H])([H])[H])(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])C2=O)([H])[H])([H])[H])([H])([H])[H]
C(N(C(C1(C([H])([H])[H])C(C(C(O1)([H])[H])([H])[H])([H])[H])([H])[H])S(=O)(=O)c1c(c(c([Cl])c(c1[H])[H])S(N([H])[H])(=O)=O)[H])([H])([H])[H],1068,1,C(N(C(C1(C([H])([H])[H])C(C(C(O1)([H])[H])([H])[H])([H])[H])([H])[H])S(=O)(=O)c1c(c(c([Cl])c(c1[H])[H])S(N([H])[H])(=O)=O)[H])([H])([H])[H]
C(C2(N(c1c(c(c(c([Cl])c1[H])S(N([H])[H])(=O)=O)[H])C(=O)N2c1c(C([H])([H])[H])c(c(c(c1[H])[H])[H])[H])[H])[H])([H])([H])[H],1067,1,C(C2(N(c1c(c(c(c([Cl])c1[H])S(N([H])[H])(=O)=O)[H])C(=O)N2c1c(C([H])([H])[H])c(c(c(c1[H])[H])[H])[H])[H])[H])([H])([H])[H]
O=S(=O)(N([H])[H])c1c([Cl])c(c(c(c1[H])C(=O)NN2c1c(c(c(c(c1C(C2(C([H])([H])[H])[H])([H])[H])[H])[H])[H])[H])[H])[H],1066,1,O=S(=O)(N([H])[H])c1c([Cl])c(c(c(c1[H])C(=O)NN2c1c(c(c(c(c1C(C2(C([H])([H])[H])[H])([H])[H])[H])[H])[H])[H])[H])[H]
N(S(=O)(=O)c1c([Cl])c(c(c(c1[H])C1(O[H])N(C(=O)c2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])[H])([H])[H],1065,1,N(S(=O)(=O)c1c([Cl])c(c(c(c1[H])C1(O[H])N(C(=O)c2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])[H])([H])[H]
N([C@@]([C@@]1(C(C([Cl])=NO1)([H])[H])[H])(C(O)=O)[H])([H])[H],1109,1,N([C@@]([C@@]1(C(C([Cl])=NO1)([H])[H])[H])(C(O)=O)[H])([H])[H]
C(C(OC(=O)C(C(SP(=S)(OC([H])([H])[H])OC([H])([H])[H])(C(=O)OC(C([H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])([H])[H],1111,1,C(C(OC(=O)C(C(SP(=S)(OC([H])([H])[H])OC([H])([H])[H])(C(=O)OC(C([H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])([H])[H]
[H]\C(=C(\[H])C(=O)OC([H])([H])[H])C(=O)OC([H])([H])[H],1112,1,[H]\C(=C(\[H])C(=O)OC([H])([H])[H])C(=O)OC([H])([H])[H]
[O-][N+](=O)c1c(c(\C(=C(/C#N)C(=O)N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])[H])c(c(O)c1O[H])[H])[H],1132,1,[O-][N+](=O)c1c(c(\C(=C(/C#N)C(=O)N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])[H])c(c(O)c1O[H])[H])[H]
C(C(C(C([H])([H])[H])([C@@]2([C@](C(C(=O)O[C@](C(=O)[C@H](C(=O)N([C@](C(=O)N1C(C(C([C@]1(C(=O)N([C@](C(=O)O[C@@]([C@](C(=O)N2[H])(N(C(=O)[C@@](C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])(N(C([H])([H])[H])C(=O)[C@@]1(C(C(C(N1C(=O)C(=O)C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])(C([H])([H])[H])[H])(C(c1c(c(c(c(c1[H])[H])OC([H])([H])[H])[H])[H])([H])[H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])[C@]([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])([H])[H])(O[H])[H])[H])[H])([H])[H])([H])([H])[H],1152,1,C(C(C(C([H])([H])[H])([C@@]2([C@](C(C(=O)O[C@](C(=O)[C@H](C(=O)N([C@](C(=O)N1C(C(C([C@]1(C(=O)N([C@](C(=O)O[C@@]([C@](C(=O)N2[H])(N(C(=O)[C@@](C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])(N(C([H])([H])[H])C(=O)[C@@]1(C(C(C(N1C(=O)C(=O)C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])(C([H])([H])[H])[H])(C(c1c(c(c(c(c1[H])[H])OC([H])([H])[H])[H])[H])([H])[H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])[C@]([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])([H])[H])(O[H])[H])[H])[H])([H])[H])([H])([H])[H]
C(C(C4(N(C(=O)C(N(C(=O)c1c(O)c(c(c(n1)[H])[H])[H])[H])(C(C([H])([H])[H])(OC(=O)C(N(C(=O)C3(C(C(=O)C(C(SC1(C(N2C(C(C1(C(C2([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(C(N3C(=O)C(C(c1c(c(c(c(c1[H])[H])N(C([H])([H])[H])C([H])([H])[H])[H])[H])([H])[H])(N(C([H])([H])[H])C(=O)C1(C(C(C(N1C4=O)([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])[H])[H])[H])(c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],1151,1,C(C(C4(N(C(=O)C(N(C(=O)c1c(O)c(c(c(n1)[H])[H])[H])[H])(C(C([H])([H])[H])(OC(=O)C(N(C(=O)C3(C(C(=O)C(C(SC1(C(N2C(C(C1(C(C2([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(C(N3C(=O)C(C(c1c(c(c(c(c1[H])[H])N(C([H])([H])[H])C([H])([H])[H])[H])[H])([H])[H])(N(C([H])([H])[H])C(=O)C1(C(C(C(N1C4=O)([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])[H])[H])[H])(c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H]
O([C@]2([C@](N(C(C(N([H])[H])([H])[H])([H])[H])[H])(N(C([C@@]1([C@@](O[H])(C(C(N1C(=O)[C@@](N(C([C@@](N(C([C@@]1(N(C([C@@](N(C([C@](C2([H])[H])(N(C(C(C(C(C(C(C(C(C([C@](C([C@@](C([H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O)[H])[H])=O)[H])([C@](C([H])([H])[H])(O[H])[H])[H])=O)C([C@@](C1([H])[H])(O[H])[H])([H])[H])[H])=O)[H])([C@](O[H])([C@@](O[H])(c1c(c(c(O[H])c(c1[H])[H])[H])[H])[H])[H])[H])=O)[H])([C@](C(C(N([H])[H])([H])[H])([H])[H])(O[H])[H])[H])([H])[H])([H])[H])[H])[H])=O)[H])[H])[H])[H],1150,1,O([C@]2([C@](N(C(C(N([H])[H])([H])[H])([H])[H])[H])(N(C([C@@]1([C@@](O[H])(C(C(N1C(=O)[C@@](N(C([C@@](N(C([C@@]1(N(C([C@@](N(C([C@](C2([H])[H])(N(C(C(C(C(C(C(C(C(C([C@](C([C@@](C([H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O)[H])[H])=O)[H])([C@](C([H])([H])[H])(O[H])[H])[H])=O)C([C@@](C1([H])[H])(O[H])[H])([H])[H])[H])=O)[H])([C@](O[H])([C@@](O[H])(c1c(c(c(O[H])c(c1[H])[H])[H])[H])[H])[H])[H])=O)[H])([C@](C(C(N([H])[H])([H])[H])([H])[H])(O[H])[H])[H])([H])[H])([H])[H])[H])[H])=O)[H])[H])[H])[H]
